source,target,weight,type
12181,13971,2,like
12181,12188,1,like
12181,12181,3,like
12181,10663,1,follow
12181,2843,1,like
12181,15140,1,like
12181,15918,1,like
12181,2884,1,like
12181,11113,1,like
12181,6861,1,like
12181,2269,1,like
12181,12412,1,like
12181,9630,1,like
12181,19209,1,follow
12184,11069,1,like
12184,12141,1,like
12184,16200,1,follow
12184,14941,1,like
12184,11958,2,like
12184,12184,5,like
12184,20342,1,like
12184,12208,2,like
12184,12199,1,like
12184,7720,1,like
12185,986,1,follow
12185,17066,4,follow
12185,16792,1,like
12185,12185,6,like
12185,1070,1,like
12185,12167,1,follow
12185,14895,1,follow
12185,1821,1,follow
12185,10193,1,follow
12185,11982,1,follow
12185,11924,1,follow
12185,10835,8,like
12185,9427,1,follow
12185,2912,1,follow
12185,9884,1,like
12185,10490,1,like
12185,14611,1,like
12185,16440,1,follow
12185,6413,1,like
12185,15023,1,like
12185,8901,1,like
12185,18738,2,like
12185,181,1,follow
12185,12064,1,like
12185,10689,1,like
12185,9939,1,follow
12185,9812,1,like
12185,8831,1,follow
12185,15994,1,like
12185,14488,2,like
12185,16125,1,like
12185,8652,1,like
12185,6599,1,follow
12185,16020,1,follow
12185,14648,1,follow
12185,13385,1,follow
12185,13792,1,like
12185,14910,1,like
12185,12255,1,follow
12185,14153,1,like
12185,14163,1,like
12185,12485,1,like
12185,6629,1,dislike
12185,1103,1,dislike
12185,8214,1,like
12185,16150,1,dislike
12185,1615,1,follow
12185,8312,1,like
12185,16486,1,dislike
12185,12412,2,like
12188,8662,1,like
12188,11637,1,follow
12188,12188,2,like
12188,19873,1,like
12188,15918,1,like
12188,19209,1,follow
12188,9534,1,follow
12188,8682,2,like
12188,15315,1,like
12188,20748,1,like
12188,14119,1,like
12188,15578,1,follow
12188,16744,1,like
12188,11505,1,follow
12189,12189,3,follow
12189,8050,1,like
12189,10258,1,like
12189,9864,1,like
12189,9167,1,like
12190,12190,10,like
12190,20804,1,follow
12190,8050,1,like
12190,15666,1,follow
12190,17615,2,follow
12190,11614,1,follow
12190,12095,1,unfollow
12190,15455,1,like
12190,12072,1,like
12190,14910,1,like
12190,20748,1,like
12190,20435,1,like
12190,16792,1,follow
12190,12258,1,like
12191,15624,1,like
12191,13834,1,like
12191,8166,1,unfollow
12191,11386,1,like
12191,9046,1,like
12191,11961,1,follow
12191,12002,1,like
12191,10418,1,like
12191,3581,1,follow
12191,11929,1,like
12191,16443,1,follow
12194,10253,1,like
12194,12031,1,follow
12194,10336,1,follow
12194,11693,1,follow
12194,18738,1,follow
12194,12194,2,like
12194,19191,1,like
12194,11950,1,like
12194,11846,1,like
12194,8821,2,like
12194,10325,1,like
12194,9884,1,like
12194,12069,1,like
12194,11448,1,follow
12194,11500,1,follow
12194,16792,1,follow
12194,8760,1,like
12194,10490,1,follow
12194,11605,1,follow
12194,14163,1,like
12194,11283,1,like
12194,11012,1,like
12194,8802,1,like
12194,9826,1,follow
12194,10269,1,follow
12194,11591,1,like
12194,11957,1,like
12199,12199,6,like
12199,20804,2,like
12199,16792,1,like
12199,10249,1,like
12199,11953,1,follow
12199,12095,1,follow
12199,9884,1,follow
12199,12180,1,like
12199,12047,1,follow
12199,135,1,like
12199,1070,1,follow
12199,16038,1,like
12199,13391,1,like
12199,16749,1,follow
12199,17201,1,follow
12199,12167,1,like
12199,11835,1,follow
12199,11388,1,like
12199,11959,3,like
12199,11972,1,follow
12199,14941,1,like
12199,12168,1,unfollow
12199,12305,1,like
12199,12329,1,like
12199,11276,1,follow
12199,10193,1,like
12199,14471,1,like
12199,12208,1,like
12199,1864,1,like
12199,6930,1,like
12199,11936,1,follow
12199,11976,1,like
12199,13908,1,follow
12199,9805,1,like
12199,16676,1,like
12199,8069,1,like
12199,11966,1,follow
12199,19986,1,follow
12199,10757,1,follow
12199,8050,1,follow
12199,11630,1,follow
12199,11961,1,follow
12199,12058,1,follow
12199,10403,1,follow
12199,11283,1,like
12199,11964,1,like
12199,6599,1,follow
12199,13873,1,follow
12199,14996,1,follow
12199,7399,1,follow
12199,14275,1,follow
12199,8994,1,follow
12199,8225,2,like
12199,16607,1,like
12199,16024,1,follow
12199,11047,1,like
12199,11345,1,follow
12199,11820,1,like
12199,11305,1,like
12199,15168,1,like
12200,16676,1,follow
12200,12200,8,like
12200,17151,1,follow
12200,16690,1,like
12200,16792,1,like
12200,20748,1,like
12200,3876,1,follow
12200,11693,1,follow
12200,11637,1,follow
12200,9534,1,follow
12200,17615,1,like
12200,6311,1,like
12200,13916,1,like
12200,8069,1,like
12200,7748,1,like
12200,6288,1,like
12200,11620,1,follow
12200,12412,1,like
12200,10335,1,like
12200,19873,1,follow
12200,16200,1,like
12200,12031,1,follow
12200,8188,1,like
12200,11609,1,like
12200,11607,1,follow
12200,7262,1,like
12201,16243,1,like
12201,12201,2,like
12201,8798,1,like
12201,11215,1,like
12201,11953,1,like
12203,14255,1,follow
12203,6599,1,follow
12203,19873,1,follow
12203,10663,1,follow
12203,12203,3,like
12203,11693,1,follow
12203,11697,1,like
12203,12223,1,like
12203,9557,1,like
12203,11608,1,follow
12203,14459,1,like
12203,11922,2,follow
12203,10202,1,like
12203,991,1,follow
12203,14494,1,follow
12203,11850,1,follow
12203,11388,1,follow
12203,8817,1,like
12203,12185,1,follow
12203,1278,1,follow
12203,8487,1,like
12203,16910,1,like
12203,19209,2,follow
12203,1349,1,like
12203,13992,1,like
12203,11959,1,like
12203,6360,1,follow
12203,3793,1,follow
12203,14855,1,like
12203,9633,1,follow
12203,13795,1,follow
12204,12095,1,follow
12204,20748,1,like
12204,12088,1,like
12204,14119,1,like
12204,9534,1,follow
12204,15375,1,follow
12204,9630,1,follow
12208,12208,2,like
12208,10256,1,follow
12208,13992,1,like
12208,16676,1,like
12212,16352,1,like
12212,12212,2,like
12212,8774,1,follow
12212,11871,1,follow
12212,12228,1,like
12212,1103,1,follow
12212,10835,1,like
12212,12242,1,like
12212,12115,1,like
12212,1924,1,follow
12212,12412,1,like
12218,10267,1,like
12218,19209,2,follow
12218,12218,1,like
12218,9630,1,follow
12218,10218,1,like
12218,19873,2,like
12218,11215,1,like
12218,17640,1,follow
12218,9216,1,follow
12218,20282,1,follow
12218,10249,1,follow
12218,11690,1,like
12218,20613,1,follow
12218,12111,1,like
12218,15185,1,like
12218,16573,1,follow
12218,12018,1,like
12218,11936,1,follow
12218,7273,1,follow
12218,17079,1,like
12218,1490,1,like
12221,12242,2,like
12221,11596,1,follow
12221,11600,1,unfollow
12221,10701,1,like
12221,12412,1,follow
12221,12180,1,like
12221,12221,1,follow
12221,11871,1,like
12221,11958,1,like
12221,15618,1,follow
12221,10621,1,like
12221,12111,1,like
12221,16180,1,like
12221,19191,1,like
12221,1059,1,like
12222,12242,1,like
12222,10835,2,like
12222,12222,3,like
12222,12167,1,follow
12222,20748,2,like
12222,9703,1,like
12222,9029,1,follow
12222,20613,1,like
12222,16159,1,like
12222,12009,1,like
12222,10403,1,like
12222,14907,1,like
12222,7332,1,follow
12222,9884,2,like
12222,7119,1,like
12222,11953,1,follow
12222,14495,1,like
12222,7273,1,follow
12222,19569,1,follow
12222,15963,1,follow
12222,10193,1,follow
12222,11936,1,like
12222,14063,1,like
12222,12046,3,follow
12222,13775,1,follow
12222,5958,1,follow
12222,17201,1,follow
12222,1103,1,like
12222,5327,1,follow
12222,1070,1,like
12222,17004,1,like
12222,16125,1,like
12222,10445,1,like
12222,14996,1,follow
12222,8830,1,like
12222,8050,1,like
12222,10156,1,follow
12222,11468,1,like
12222,9290,1,follow
12222,16193,1,like
12222,10815,1,follow
12222,15244,1,like
12222,20204,1,follow
12222,19209,1,like
12222,15248,1,follow
12222,1774,1,like
12222,20435,1,follow
12222,11305,1,like
12222,12000,1,like
12222,9619,1,like
12222,16676,1,like
12222,14163,1,like
12222,11850,1,like
12222,17444,1,unfollow
12223,10757,1,like
12223,14538,1,like
12223,8760,1,like
12223,12223,1,like
12223,8835,1,like
12223,9710,1,like
12228,12180,1,follow
12228,12228,1,like
12228,12095,1,follow
12228,20804,1,follow
12228,11871,1,like
12228,12242,2,like
12228,11388,1,like
12228,8835,1,like
12228,16560,1,like
12228,12221,1,like
12228,12200,1,like
12228,15249,1,follow
12228,8865,1,like
12232,12188,1,follow
12232,6311,1,follow
12232,12234,1,like
12232,14165,1,follow
12232,9703,1,like
12232,10663,1,like
12232,15185,1,like
12234,12234,2,like
12234,12168,1,follow
12234,12190,1,follow
12234,15019,1,like
12234,12188,1,follow
12234,15985,1,follow
12234,11676,1,follow
12234,20435,1,like
12234,9535,1,like
12234,12766,1,like
12234,8654,1,follow
12234,14451,1,like
12234,12002,1,follow
12234,10940,1,follow
12234,13902,1,follow
12234,12042,1,like
12239,16125,1,follow
12239,16676,1,like
12239,15074,1,like
12239,9884,2,like
12239,11936,1,like
12239,3091,1,like
12239,13662,1,follow
12242,10993,1,like
12242,11236,1,like
12242,12046,1,like
12242,20748,1,like
12242,8050,1,like
12242,12412,1,like
12242,12221,2,like
12242,11958,1,like
12242,13823,1,like
12242,10658,2,like
12242,12228,2,like
12242,17615,1,like
12242,9712,1,like
12242,12177,1,like
12242,8439,1,like
12255,10251,1,follow
12255,12274,1,follow
12255,7716,1,follow
12255,11953,1,follow
12255,6943,1,like
12255,1190,1,follow
12255,1770,1,unfollow
12255,11559,1,follow
12255,12255,1,like
12255,11652,1,follow
12255,8782,1,follow
12255,10269,1,follow
12255,7908,2,like
12255,11850,1,like
12255,9826,1,like
12255,13627,1,like
12255,8193,1,like
12255,13916,1,like
12255,13476,1,dislike
12255,10258,1,like
12255,1039,1,follow
12255,16486,1,like
12255,15680,1,follow
12255,6898,1,follow
12255,8835,1,follow
12255,16855,1,follow
12255,14451,1,follow
12255,16991,1,follow
12255,12412,1,follow
12255,1047,1,dislike
12255,6629,1,like
12255,13941,1,dislike
12255,13513,1,follow
12255,6622,1,like
12255,15040,1,unfollow
12255,16200,1,dislike
12255,701,1,follow
12255,15914,1,dislike
12255,8811,1,follow
12255,15242,1,like
12255,8054,1,dislike
12258,15624,1,like
12258,170,1,follow
12260,7834,1,like
12260,8191,1,follow
12260,16693,1,follow
12260,17151,1,dislike
12260,10673,1,follow
12260,16464,1,follow
12260,12046,1,follow
12260,8790,1,follow
12260,9534,1,follow
12260,11007,1,like
12260,3039,1,like
12260,12260,3,like
12260,10445,1,like
12260,7813,1,like
12260,14459,1,like
12260,1035,1,follow
12260,7725,1,follow
12260,10982,1,follow
12260,16184,1,follow
12260,7797,1,like
12260,7954,1,like
12260,14923,1,like
12260,16800,1,dislike
12260,14463,1,dislike
12260,7659,1,follow
12260,19873,1,like
12260,12412,1,follow
12260,8312,1,follow
12260,6366,1,like
12260,17194,1,follow
12260,8537,1,like
12260,19209,1,follow
12274,15565,1,like
12274,10300,4,dislike
12274,12274,1,like
12274,16200,1,follow
12274,13138,1,follow
12274,11796,1,like
12274,15450,1,dislike
12305,6599,1,follow
12305,9812,1,like
12305,16038,1,follow
12305,6622,2,like
12305,10445,1,like
12305,7332,1,like
12305,7911,1,like
12305,12412,1,follow
12305,12329,1,dislike
12305,7317,1,follow
12305,7962,1,follow
12305,13994,1,follow
12305,8316,1,like
12305,16570,1,follow
12305,8089,1,like
12305,17813,1,like
12305,9710,1,follow
12305,12090,2,dislike
12305,6779,1,like
12305,16636,1,follow
12305,1070,1,follow
12305,20282,1,dislike
12305,14463,1,like
12305,7977,1,like
12305,9452,1,like
12305,8929,1,like
12305,17640,1,follow
12305,225,1,like
12305,14832,1,follow
12305,8819,1,follow
12305,16125,1,like
12305,12288,1,dislike
12305,1490,1,follow
12305,6465,1,like
12305,12305,1,like
12305,7834,1,dislike
12309,11095,1,like
12309,8055,1,like
12309,2504,1,like
12309,11850,2,like
12329,12305,1,follow
12329,12086,1,follow
12329,8865,1,like
12329,16676,1,like
12329,17813,1,like
12329,11322,1,like
12329,15499,1,follow
12329,12185,1,follow
12329,16125,1,follow
12329,12329,1,like
12329,9733,1,like
12329,13811,1,follow
12329,16675,1,follow
12329,8987,1,like
12329,8312,1,follow
12329,15666,1,follow
12329,8712,1,follow
12329,14679,1,like
12329,10189,1,like
12329,14463,1,like
12329,2391,1,like
12329,6465,1,follow
12334,14379,1,like
12334,16020,1,follow
12334,16972,1,follow
12334,12033,1,follow
12334,12334,3,dislike
12334,1821,1,dislike
12334,8050,1,dislike
12334,19209,1,follow
12334,14459,2,dislike
12334,8026,2,dislike
12334,14275,1,like
12334,16779,1,follow
12334,10410,1,dislike
12334,13983,1,dislike
12334,13391,1,dislike
12334,2738,2,like
12334,117,1,follow
12334,15948,1,like
12334,17194,1,dislike
12334,7925,1,follow
12334,8766,1,like
12334,16234,1,like
12334,11373,1,follow
12334,5382,1,follow
12334,1793,1,dislike
12334,8312,1,follow
12334,7399,1,like
12334,14855,1,follow
12334,12412,1,follow
12334,7788,1,dislike
12344,10050,1,like
12344,20154,1,like
12366,6629,1,like
12367,11403,1,follow
12367,6629,1,like
12367,13916,1,like
12367,16158,1,follow
12367,12367,2,dislike
12367,7748,1,like
12367,10747,1,like
12367,20576,1,follow
12367,12412,1,follow
12367,6984,1,unfollow
12367,17615,1,like
12367,16647,1,like
12367,11505,1,like
12367,183,1,follow
12367,1864,1,follow
12367,14019,1,follow
12367,9630,1,dislike
12367,13992,1,follow
12367,8802,1,follow
12367,11636,1,follow
12367,15918,1,like
12367,16560,1,follow
12367,2471,1,like
12367,8648,1,like
12367,61,1,like
12367,2872,1,follow
12367,7885,1,like
12367,19209,2,unfollow
12367,12111,1,like
12367,19873,1,like
12367,11410,1,like
12367,11086,1,follow
12367,15158,1,follow
12367,14182,1,follow
12367,10815,1,follow
12367,1490,1,follow
12367,844,1,like
12367,9633,1,dislike
12367,9534,1,follow
12367,10781,1,like
12367,10269,1,dislike
12367,12167,1,like
12367,672,1,like
12367,9779,1,follow
12367,9567,1,follow
12367,14451,1,follow
12367,6463,1,like
12367,8318,1,like
12367,11620,1,follow
12367,8312,1,follow
12367,8009,1,follow
12367,14910,1,like
12367,2205,1,dislike
12367,7156,1,like
12367,20689,1,like
12367,13870,1,follow
12367,8188,1,like
12367,15985,1,follow
12367,2478,1,dislike
12367,15455,1,like
12367,8790,1,follow
12367,14221,1,dislike
12367,9609,1,dislike
12367,15070,1,like
12367,1830,1,like
12367,8439,1,follow
12367,6648,1,follow
12367,15167,1,like
12367,1509,1,dislike
12376,15499,3,follow
12376,12376,4,like
12376,15315,1,follow
12376,12181,1,like
12376,11448,1,like
12376,11676,1,follow
12376,7700,1,like
12376,15918,1,unfollow
12376,15555,1,like
12376,20282,2,like
12376,10663,1,follow
12376,14996,2,like
12376,11140,1,follow
12376,6445,1,like
12376,19285,1,follow
12376,1254,1,like
12376,11012,1,follow
12376,20748,1,like
12376,11961,1,follow
12376,10342,1,follow
12376,15618,1,follow
12376,9557,1,follow
12376,12168,1,follow
12376,6332,1,follow
12376,15561,1,like
12376,11592,1,like
12376,14910,1,like
12376,7377,1,follow
12376,12167,1,follow
12376,13870,1,like
12376,11215,1,like
12376,10325,1,follow
12376,8020,1,like
12376,6298,1,follow
12376,16779,1,follow
12376,1774,1,follow
12376,9103,1,like
12376,1864,1,like
12376,968,1,follow
12376,8817,1,like
12376,16180,1,like
12376,10715,1,follow
12376,8679,1,follow
12376,9530,1,follow
12376,2221,1,like
12376,8984,1,like
12376,14855,2,like
12376,19191,1,follow
12376,17470,1,follow
12376,16038,1,dislike
12376,2845,1,like
12376,13823,1,like
12376,14808,1,follow
12376,15014,2,like
12376,8830,1,like
12376,14685,1,follow
12376,12412,1,follow
12376,447,1,follow
12376,15023,1,like
12379,15252,1,like
12379,9535,1,like
12390,7049,1,like
12390,9873,1,follow
12390,15918,1,like
12412,13391,1,like
12412,14459,1,follow
12412,12200,1,like
12412,14119,1,follow
12412,12105,1,like
12412,16200,1,like
12412,9008,1,like
12412,12412,1,follow
12412,9452,1,follow
12412,17615,1,follow
12412,15677,1,like
12412,11628,1,like
12412,10254,1,follow
12412,1070,1,follow
12412,19873,2,like
12412,8654,1,follow
12412,11614,1,follow
12412,653,1,like
12412,9534,1,follow
12412,6360,1,like
12412,16169,1,follow
12412,12167,1,like
12412,11595,1,follow
12412,8312,2,follow
12412,9630,1,follow
12412,13992,1,like
12412,20804,1,like
12412,11533,1,follow
12412,16676,1,follow
12412,1924,1,follow
12412,8188,1,follow
12412,16410,1,like
12412,11468,1,like
12412,2205,2,like
12412,1490,1,dislike
12412,7069,1,follow
12412,2738,1,follow
12412,10461,1,follow
12412,7844,1,follow
12412,19596,1,like
12412,9633,1,like
12412,7315,1,follow
12412,14379,1,like
12412,8296,1,like
12412,7119,2,like
12412,15320,1,follow
12412,8193,1,dislike
12412,10355,1,like
12412,6465,1,unfollow
12412,7206,1,follow
12412,16502,1,like
12412,13916,1,dislike
12412,9834,1,like
12412,20403,1,follow
12412,15070,1,follow
12412,8854,1,like
12412,16020,1,follow
12412,1190,1,follow
12412,3876,1,follow
12412,8877,1,like
12412,19191,1,follow
12412,9779,1,like
12412,8872,1,follow
12412,7702,1,follow
12412,8271,1,like
12412,8876,1,follow
12412,7428,1,follow
12412,9596,1,dislike
12412,18527,1,follow
12412,14910,1,follow
12412,16660,1,like
12412,8301,1,follow
12412,10787,1,follow
12412,6648,1,follow
12412,6288,1,follow
12412,16486,1,dislike
12412,1027,1,like
12412,8729,1,dislike
12412,13516,1,follow
12412,13830,2,like
12412,11665,1,follow
12412,1769,1,follow
12412,16602,1,dislike
12412,17074,1,dislike
12412,7911,1,dislike
12412,8242,1,dislike
12412,7781,1,follow
12412,7049,1,dislike
12412,14648,1,follow
12412,15443,1,like
12412,7758,1,like
12412,2716,1,follow
12412,15167,1,like
12412,2745,1,dislike
12412,891,1,follow
12412,2271,1,follow
12412,7688,1,follow
12412,13498,1,follow
12412,15247,1,follow
12412,10947,1,follow
12412,2224,1,like
12412,7522,1,follow
12412,6402,1,follow
12412,1938,1,dislike
12412,14744,1,like
12412,18738,1,like
12412,12288,1,like
12412,16827,1,dislike
12412,13385,1,follow
12412,3793,1,follow
12412,19209,1,follow
12426,8901,1,follow
12426,12178,1,follow
12426,9633,1,follow
12426,15790,1,like
12426,7522,1,follow
12426,9477,1,unfollow
12426,12426,2,like
12426,7262,1,like
12426,16180,3,like
12426,14414,1,like
12426,16492,1,follow
12426,16150,1,follow
12426,2289,1,like
12455,10715,1,follow
12455,16690,1,dislike
12455,7353,1,like
12455,12455,2,like
12460,9884,1,follow
12460,16676,1,follow
12460,8865,1,follow
12460,6377,1,like
12460,12167,1,follow
12460,11972,1,follow
12460,889,1,follow
12460,7226,2,like
12460,16660,2,follow
12460,9427,1,follow
12460,2762,2,like
12460,6463,1,follow
12460,11252,1,follow
12460,8994,1,follow
12460,8901,1,like
12460,17064,1,follow
12460,1088,1,like
12460,11796,1,dislike
12460,6332,1,follow
12460,6323,1,like
12460,16038,1,follow
12460,8193,1,like
12460,16169,1,like
12460,8312,1,follow
12460,15775,1,follow
12468,1924,1,like
12468,14910,1,follow
12468,6311,1,like
12468,19191,1,follow
12468,8495,1,follow
12468,6465,1,follow
12468,6283,1,follow
12468,15158,1,follow
12468,8451,1,like
12468,17615,1,like
12468,11919,1,like
12468,7741,1,follow
12468,8312,1,follow
12468,7989,1,like
12468,20282,1,dislike
12468,9630,1,follow
12468,13736,1,like
12468,992,1,follow
12468,14451,1,follow
12468,12468,1,like
12468,19209,1,follow
12480,11850,1,like
12480,18391,1,follow
12480,11922,1,like
12480,14808,1,follow
12480,1437,1,follow
12480,11609,1,follow
12480,6311,1,like
12480,6629,1,follow
12480,14494,1,follow
12480,6323,2,follow
12480,12766,1,follow
12480,12480,2,like
12480,13385,1,follow
12480,12412,2,dislike
12480,9451,1,like
12480,8312,1,dislike
12480,9534,1,like
12480,8822,1,like
12480,8652,1,dislike
12480,19596,1,follow
12480,17640,1,like
12480,9046,1,dislike
12480,14119,1,like
12480,14451,1,like
12480,8782,1,like
12480,15918,1,follow
